account_id,customer_id,account_type,account_category,product_family,deposit_credit_type,interest_bearing_flag,risk_category,currency_code,is_active_product,account_status,balance,opened_date,closed_date,branch_code,branch_name,branch_city,branch_state,branch_country,branch_region,branch_type,is_active_branch,created_date,updated_date
A00730,C00806,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,59946.02,2018-05-10,2019-11-29,BR002,Toronto Branch 2,Toronto,Ontario,Canada,Central,Retail,1,2018-05-10,2026-08-18
A00731,C00774,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,16065.89,2020-07-18,2024-10-27,BR002,Montreal Branch 2,Montreal,Quebec,Canada,Central,Retail,1,2020-07-18,2026-08-18
A00732,C00646,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,,2013-06-12,2024-03-29,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2013-06-12,2026-08-18
A00733,C00604,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,32844.41,2015-03-04,,BR007,Toronto Branch 7,Toronto,Ontario,Canada,Central,Retail,1,2015-03-04,2026-08-18
A00734,C00667,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,30009.19,2018-08-10,2023-01-18,BR010,Halifax Branch 10,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2018-08-10,2026-08-18
A00735,C01095,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,9187.08,2017-10-14,2019-10-13,BR008,Calgary Branch 8,Calgary,Alberta,Canada,West,Retail,1,2017-10-14,2026-08-18
A00736,C00683,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,96929.64,2010-08-27,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2010-08-27,2026-08-18
A00737,C00808,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,-165.91,2013-03-23,,BR008,Toronto Branch 8,Toronto,Ontario,Canada,Central,Retail,1,2013-03-23,2026-08-18
A00738,C00294,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,92275.14,2012-02-23,2017-07-16,BR021,Toronto Branch 21,Toronto,Ontario,Canada,Central,Retail,1,2012-02-23,2026-08-18
A00739,C00505,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,64075.07,2015-07-25,2021-08-27,BR024,Vancouver Branch 24,Vancouver,British Columbia,Canada,West,Retail,1,2015-07-25,2026-08-18
A00740,C01197,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,32134.76,2020-12-22,2024-02-29,BR006,Calgary Branch 6,Calgary,Alberta,Canada,West,Retail,1,2020-12-22,2026-08-18
A00741,C00672,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,C,40311.06,2021-03-23,2021-11-15,BR017,Toronto Branch 17,Toronto,Ontario,Canada,Central,Retail,1,2021-03-23,2026-08-18
A00742,C01084,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,33266.82,2012-08-03,,BR002,Montreal Branch 2,Montreal,Quebec,Canada,Central,Retail,1,2012-08-03,2026-08-18
A00743,C00966,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,45137.86,2019-10-03,2024-11-10,BR009,Montreal Branch 9,Montreal,Quebec,Canada,Central,Retail,1,2019-10-03,2026-08-18
A00744,C00606,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,29405.09,2016-06-25,,BR017,Montreal Branch 17,Montreal,Quebec,Canada,Central,Retail,1,2016-06-25,2026-08-18
A00745,C00593,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,45675.96,2030-01-01,2026-05-10,BR009,Vancouver Branch 9,Vancouver,British Columbia,Canada,West,Retail,1,2030-01-01,2026-08-18
A00746,C01086,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,21835.68,2020-04-16,,BR004,Halifax Branch 4,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-04-16,2026-08-18
A00747,C01068,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,23584.42,2012-02-23,,BR021,Vancouver Branch 21,Vancouver,British Columbia,Canada,West,Retail,1,2012-02-23,2026-08-18
A00748,C00140,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,81114.55,2011-09-16,,BR018,Vancouver Branch 18,Vancouver,British Columbia,Canada,West,Retail,1,2011-09-16,2026-08-18
A00749,C00891,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,469.09,2025-09-16,,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2025-09-16,2026-08-18
A00750,C00837,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,44239.62,2012-06-06,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2012-06-06,2026-08-18
A00751,C00220,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,9703.48,2020-12-08,2021-07-30,BR019,Toronto Branch 19,Toronto,Ontario,Canada,Central,Retail,1,2020-12-08,2026-08-18
A00752,C00982,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,37842.35,2025-04-10,2026-07-29,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2025-04-10,2026-08-18
A00753,C00460,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,93180.31,2015-10-26,2022-07-02,BR010,Vancouver Branch 10,Vancouver,British Columbia,Canada,West,Retail,1,2015-10-26,2026-08-18
A00754,C00537,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,62725.05,2014-10-20,2023-04-26,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2014-10-20,2026-08-18
A00755,C01135,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,4346.53,2010-12-02,,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-12-02,2026-08-18
A00756,C00698,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,83182.36,2017-10-01,,BR022,Vancouver Branch 22,Vancouver,British Columbia,Canada,West,Retail,1,2017-10-01,2026-08-18
A00757,C00349,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,28696.19,2012-09-20,2024-07-05,BR010,Halifax Branch 10,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2012-09-20,2026-08-18
A00758,C00938,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,74983.8,2018-12-17,2025-12-26,BR022,Vancouver Branch 22,Vancouver,British Columbia,Canada,West,Retail,1,2018-12-17,2026-08-18
A00759,C00714,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,63328.5,2015-09-12,2019-06-18,BR019,Vancouver Branch 19,Vancouver,British Columbia,Canada,West,Retail,1,2015-09-12,2026-08-18
A00760,C01196,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,13917.65,2013-10-02,,BR015,Calgary Branch 15,Calgary,Alberta,Canada,West,Retail,1,2013-10-02,2026-08-18
A00761,C00168,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,63749.42,2012-03-10,,BR015,Calgary Branch 15,Calgary,Alberta,Canada,West,Retail,1,2012-03-10,2026-08-18
A00762,C00545,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,92506.77,2020-10-17,2023-10-27,BR004,Halifax Branch 4,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-10-17,2026-08-18
A00763,C00446,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,10033.52,2025-03-17,2026-01-08,BR006,Vancouver Branch 6,Vancouver,British Columbia,Canada,West,Retail,1,2025-03-17,2026-08-18
A00764,C00504,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,77423.75,2020-07-28,,BR019,Toronto Branch 19,Toronto,Ontario,Canada,Central,Retail,1,2020-07-28,2026-08-18
A00765,C01174,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,88694.55,2012-05-11,,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2012-05-11,2026-08-18
A00766,C01148,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,36725.86,2024-08-19,,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2024-08-19,2026-08-18
A00767,C00642,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,62614.42,2016-04-27,2017-05-28,BR022,Vancouver Branch 22,Vancouver,British Columbia,Canada,West,Retail,1,2016-04-27,2026-08-18
A00768,C00041,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,12216.92,2010-11-11,,BR013,Vancouver Branch 13,Vancouver,British Columbia,Canada,West,Retail,1,2010-11-11,2026-08-18
A00769,C00258,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,24486.29,2017-10-03,,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2017-10-03,2026-08-18
A00770,C00874,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,11686.89,2014-11-28,2022-10-30,BR024,Montreal Branch 24,Montreal,Quebec,Canada,Central,Retail,1,2014-11-28,2026-08-18
A00771,C00252,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,79658.91,2011-12-17,2024-01-15,BR017,Calgary Branch 17,Calgary,Alberta,Canada,West,Retail,1,2011-12-17,2026-08-18
A00772,C00821,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,71320.68,2020-01-05,2022-06-22,BR007,Montreal Branch 7,Montreal,Quebec,Canada,Central,Retail,1,2020-01-05,2026-08-18
A00773,C00445,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,91458.77,2025-04-13,2025-07-23,BR003,Montreal Branch 3,Montreal,Quebec,Canada,Central,Retail,1,2025-04-13,2026-08-18
A00774,C00124,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,34999.6,2022-10-08,,BR020,Calgary Branch 20,Calgary,Alberta,Canada,West,Retail,1,2022-10-08,2026-08-18
A00775,C00177,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,44761.46,2020-07-03,2023-11-10,BR008,Montreal Branch 8,Montreal,Quebec,Canada,Central,Retail,1,2020-07-03,2026-08-18
A00776,C00237,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,18186.71,2022-04-19,2025-07-25,BR012,Vancouver Branch 12,Vancouver,British Columbia,Canada,West,Retail,1,2022-04-19,2026-08-18
A00777,C00492,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,65832.48,2019-04-13,,BR017,Vancouver Branch 17,Vancouver,British Columbia,Canada,West,Retail,1,2019-04-13,2026-08-18
A00778,C00775,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,54242.58,2015-08-01,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2015-08-01,2026-08-18
A00779,C00523,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,51884.62,2020-04-10,,BR013,Halifax Branch 13,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-04-10,2026-08-18
A00780,C00946,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,A,62156.91,2023-02-02,,BR023,Halifax Branch 23,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2023-02-02,2026-08-18
A00781,C00765,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,82737.67,2020-09-28,2025-06-01,BR002,Toronto Branch 2,Toronto,Ontario,Canada,Central,Retail,1,2020-09-28,2026-08-18
A00782,C00017,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,13104.58,2016-11-18,,BR007,Halifax Branch 7,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-11-18,2026-08-18
A00783,C00210,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,93329.51,2025-07-07,2025-10-13,BR017,Toronto Branch 17,Toronto,Ontario,Canada,Central,Retail,1,2025-07-07,2026-08-18
A00784,C00045,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,58993.76,2018-08-04,,BR007,Montreal Branch 7,Montreal,Quebec,Canada,Central,Retail,1,2018-08-04,2026-08-18
A00785,C00008,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,69364.84,2011-07-16,2017-06-14,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2011-07-16,2026-08-18
A00786,C00719,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,87052.46,2018-10-17,2021-11-24,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2018-10-17,2026-08-18
A00787,C00929,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,84508.76,2020-09-24,2022-05-03,BR004,Toronto Branch 4,Toronto,Ontario,Canada,Central,Retail,1,2020-09-24,2026-08-18
A00788,C00786,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,78778.04,2010-11-14,,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2010-11-14,2026-08-18
A00789,C01124,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,50479.34,2016-05-07,,BR007,Halifax Branch 7,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-05-07,2026-08-18
A00790,C00973,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,21052.13,2021-09-08,,BR010,Vancouver Branch 10,Vancouver,British Columbia,Canada,West,Retail,1,2021-09-08,2026-08-18
A00791,C00231,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,60306.81,2018-02-08,,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2018-02-08,2026-08-18
A00792,C00542,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,39287.75,2023-01-06,,BR012,Toronto Branch 12,Toronto,Ontario,Canada,Central,Retail,1,2023-01-06,2026-08-18
A00793,C00175,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,,2018-02-21,,BR008,Halifax Branch 8,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2018-02-21,2026-08-18
A00794,C00136,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,26487.36,2024-08-05,,BR009,Montreal Branch 9,Montreal,Quebec,Canada,Central,Retail,1,2024-08-05,2026-08-18
A00795,C00555,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,56285.13,2025-12-19,2026-02-12,BR006,Halifax Branch 6,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-12-19,2026-08-18
A00796,C00296,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,30611.42,2012-01-20,2025-12-14,BR021,Toronto Branch 21,Toronto,Ontario,Canada,Central,Retail,1,2012-01-20,2026-08-18
A00797,C01177,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,74313.08,2024-01-19,2024-07-21,BR009,Montreal Branch 9,Montreal,Quebec,Canada,Central,Retail,1,2024-01-19,2026-08-18
A00798,C00296,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,99181.51,2015-03-12,,BR010,Toronto Branch 10,Toronto,Ontario,Canada,Central,Retail,1,2015-03-12,2026-08-18
A00799,C00221,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,16825.33,2010-05-27,,BR004,Montreal Branch 4,Montreal,Quebec,Canada,Central,Retail,1,2010-05-27,2026-08-18
A00800,C00103,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,68598.0,2016-05-13,2017-07-23,BR007,Halifax Branch 7,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-05-13,2026-08-18
A00801,C00072,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,5137.1,2014-09-13,2018-08-04,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2014-09-13,2026-08-18
A00802,C00403,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,6542.88,2020-04-13,2021-11-19,BR012,Calgary Branch 12,Calgary,Alberta,Canada,West,Retail,1,2020-04-13,2026-08-18
A00803,C00123,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,60293.98,2010-01-11,2020-10-12,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2010-01-11,2026-08-18
A00804,C00443,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,2112.68,2017-03-11,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2017-03-11,2026-08-18
A00805,C00419,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,15604.89,2016-01-21,2018-01-23,BR004,Halifax Branch 4,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-01-21,2026-08-18
A00806,C00292,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,65336.14,2011-12-17,2013-09-26,BR016,Calgary Branch 16,Calgary,Alberta,Canada,West,Retail,1,2011-12-17,2026-08-18
A00807,C00228,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,79130.89,2010-05-11,2019-07-31,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-05-11,2026-08-18
A00808,C00502,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,45206.21,2012-08-27,,BR010,Calgary Branch 10,Calgary,Alberta,Canada,West,Retail,1,2012-08-27,2026-08-18
A00809,C00377,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,85611.27,2014-04-25,2020-12-20,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2014-04-25,2026-08-18
A00810,C00440,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,13979.11,2012-11-13,,BR006,Toronto Branch 6,Toronto,Ontario,Canada,Central,Retail,1,2012-11-13,2026-08-18
A00811,C00914,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,58125.77,2014-12-22,,BR010,Halifax Branch 10,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2014-12-22,2026-08-18
A00812,C00724,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,67277.5,2022-10-01,,BR014,Toronto Branch 14,Toronto,Ontario,Canada,Central,Retail,1,2022-10-01,2026-08-18
A00813,C00615,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,64980.34,2017-03-16,2018-03-04,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2017-03-16,2026-08-18
A00814,C00783,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,53775.01,2018-06-27,2025-02-13,BR004,Toronto Branch 4,Toronto,Ontario,Canada,Central,Retail,1,2018-06-27,2026-08-18
A00815,C01191,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,31626.75,2013-02-19,,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2013-02-19,2026-08-18
A00816,C00877,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,25157.58,2023-09-13,2026-02-06,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2023-09-13,2026-08-18
A00817,C01077,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,90739.39,2016-08-13,,BR017,Toronto Branch 17,Toronto,Ontario,Canada,Central,Retail,1,2016-08-13,2026-08-18
A00818,C01142,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,43551.36,2024-05-01,,BR022,Montreal Branch 22,Montreal,Quebec,Canada,Central,Retail,1,2024-05-01,2026-08-18
A00819,C00268,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,61780.98,2013-10-02,2020-05-16,BR019,Calgary Branch 19,Calgary,Alberta,Canada,West,Retail,1,2013-10-02,2026-08-18
A00820,C01084,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,73566.19,2019-01-02,2025-06-28,BR025,Vancouver Branch 25,Vancouver,British Columbia,Canada,West,Retail,1,2019-01-02,2026-08-18
A00821,C01045,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,27499.55,2014-04-26,2019-07-26,BR009,Vancouver Branch 9,Vancouver,British Columbia,Canada,West,Retail,1,2014-04-26,2026-08-18
A00822,C01081,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,11285.47,2024-01-17,,BR019,Montreal Branch 19,Montreal,Quebec,Canada,Central,Retail,1,2024-01-17,2026-08-18
A00823,C00345,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,71298.8,2018-07-06,,BR001,Montreal Branch 1,Montreal,Quebec,Canada,Central,Retail,1,2018-07-06,2026-08-18
A00824,C00030,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,93849.44,2016-12-24,2024-10-04,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2016-12-24,2026-08-18
A00825,C00038,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,-301.18,2010-04-25,,BR001,Montreal Branch 1,Montreal,Quebec,Canada,Central,Retail,1,2010-04-25,2026-08-18
A00826,C00010,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,23546.91,2019-12-23,2025-02-21,BR004,Toronto Branch 4,Toronto,Ontario,Canada,Central,Retail,1,2019-12-23,2026-08-18
A00827,C00048,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,40322.48,2012-02-09,,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2012-02-09,2026-08-18
A00828,C01192,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,93348.79,2014-04-05,2018-11-11,BR024,Vancouver Branch 24,Vancouver,British Columbia,Canada,West,Retail,1,2014-04-05,2026-08-18
A00829,C01122,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,54104.33,2011-07-01,2018-04-24,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2011-07-01,2026-08-18
A00830,C01055,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,4591.55,2018-07-08,,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2018-07-08,2026-08-18
A00831,C00913,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,72162.76,2017-07-04,,BR008,Toronto Branch 8,Toronto,Ontario,Canada,Central,Retail,1,2017-07-04,2026-08-18
A00832,C01175,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,32637.47,2012-06-03,2018-04-25,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2012-06-03,2026-08-18
A00833,C00417,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,709.85,2010-04-21,2025-04-17,BR012,Toronto Branch 12,Toronto,Ontario,Canada,Central,Retail,1,2010-04-21,2026-08-18
A00834,C01178,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,44371.01,2018-07-14,,BR013,Toronto Branch 13,Toronto,Ontario,Canada,Central,Retail,1,2018-07-14,2026-08-18
A00835,C00120,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,71469.46,2018-07-14,2020-04-11,BR004,Montreal Branch 4,Montreal,Quebec,Canada,Central,Retail,1,2018-07-14,2026-08-18
A00836,C00283,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,68716.19,2010-03-23,,BR005,Montreal Branch 5,Montreal,Quebec,Canada,Central,Retail,1,2010-03-23,2026-08-18
A00837,C00289,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,14503.83,2024-10-25,2024-11-25,BR013,Calgary Branch 13,Calgary,Alberta,Canada,West,Retail,1,2024-10-25,2026-08-18
A00838,C00958,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,68727.13,2021-09-03,2023-03-23,BR005,Calgary Branch 5,Calgary,Alberta,Canada,West,Retail,1,2021-09-03,2026-08-18
A00839,C00706,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,95079.01,2016-07-10,,BR008,Montreal Branch 8,Montreal,Quebec,Canada,Central,Retail,1,2016-07-10,2026-08-18
A00840,C01147,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,61785.37,2010-05-03,,BR025,Halifax Branch 25,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-05-03,2026-08-18
A00841,C00362,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,68505.17,2020-02-18,,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2020-02-18,2026-08-18
A00842,C00952,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,88278.64,2010-05-22,2013-01-13,BR002,Montreal Branch 2,Montreal,Quebec,Canada,Central,Retail,1,2010-05-22,2026-08-18
A00843,C01151,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,4905.1,2011-05-14,2011-12-22,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2011-05-14,2026-08-18
A00844,C00360,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,8517.97,2014-08-03,,BR024,Calgary Branch 24,Calgary,Alberta,Canada,West,Retail,1,2014-08-03,2026-08-18
A00845,C00542,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,12071.89,2023-02-12,,BR021,Toronto Branch 21,Toronto,Ontario,Canada,Central,Retail,1,2023-02-12,2026-08-18
A00846,C00530,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,32172.78,2025-12-14,2026-07-24,BR025,Halifax Branch 25,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-12-14,2026-08-18
A00847,C00859,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,89330.28,2011-05-21,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2011-05-21,2026-08-18
A00848,C00750,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,32956.08,2022-01-04,,BR001,Montreal Branch 1,Montreal,Quebec,Canada,Central,Retail,1,2022-01-04,2026-08-18
A00849,C01144,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,25577.03,2019-08-28,,BR012,Toronto Branch 12,Toronto,Ontario,Canada,Central,Retail,1,2019-08-28,2026-08-18
A00850,C00208,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,15899.78,2025-07-18,,BR011,Halifax Branch 11,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-07-18,2026-08-18
A00851,C00794,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,50693.49,2015-07-15,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2015-07-15,2026-08-18
